Schluß	O
,	O
weil	O
ich	O
weiß	O
,	O
wie	O
meisterlich	O
Sie	O
Accorde	O
ausrauschen	O
lassen	O
.	O
Ich	O
wünsche	O
Ihnen	O
viele	O
so	O
schöner	O
Stunden	O
,	O
wie	O
Sie	O
sie	O
mir	O
mit	O
dieser	O
Novelle	O
gegeben	O
.	O
Nun	O
hab	O
ich	O
eine	O
Angst	O
gekriegt	O
:	O
in	O
einem	O
Monat	O
wollt	O
ich	O
Ihnen	O
meinen	O
Band	O
Novellen	O
in	O
die	O
Hände	O
legen	O
,	O
und	O
nun	O
habe	O
ich	O
gerade	O
bei	O
Ihnen	O
die	O
Angst	O
,	O
Sie	O
möchten	O
mich	O
mißachten	O
,	O
weil	O
die	O
Dinger	O
noch	O
nicht	O
ganz	O
flügge	O
sind	O
und	O
die	O
Eierschalen	O
der	O
ersten	O
Jugend	O
noch	O
nicht	O
ganz	O
abschüttelten	O
.	O
Aber	O
Sie	O
werden	O
hoffentlich	O
doch	O
sich	O
hie	O
und	O
da	O
was	O
auszugraben	O
wissen	O
,	O
das	O
nicht	O
verdient	O
,	O
weggeworfen	O
zu	O
werden	O
.	O
Ihr	O
stilles	O
Leben	O
neide	O
ich	O
Ihnen	O
fast	O
.	O
Um	O
so	O
mehr	O
als	O
ich	O
für	O
dieses	O
Jahr	O
gerade	O
ins	O
Brausendste	O
hinein	O
will	O
:	O
nach	O
Paris	O
,	O
wohin	O
mich	O
viel	O
lockt	O
und	O
irgendein	O
ungestümer	O
Drang	O
hinlenkt	O
.	O
Im	O
Frühjahr	O
will	O
ich	O
das	O
Geld	O
für	O
meine	O
Doktorsreise	O
verpatzen	O
:	O
zuerst	O
nach	O
Südspanien	O
und	O
die	O
Balearen	O
im	O
März	O
,	O
um	O
dann	O
mit	O
dem	O
Frühling	O
,	O
diesem	O
holden	O
Geleiter	Mann
zusammen	O
,	O
nach	O
Norden	O
zu	O
flanieren	O
,	O
gegen	O
die	O
Pyrenäen	O
zu	O
,	O
und	O
dann	O
in	O
die	O
Provence	O
hinein	O
bis	O
zur	O
lieben	O
Bretagne	O
empor	O
,	O
der	O
ich	O
schon	O
einen	O
schönen	O
Sommer	O
schulde	O
.	O
Ein	O
wenig	O
Arbeit	O
wird	O
sich	O
ja	O
von	O
selbst	O
einstellen	O
.	O
Mir	O
war	O
s	O
ja	O
leider	O
nie	O
gegeben	O
,	O
längere	O
Zeit	O
ganz	O
müßig	O
zu	O
sein	O
.	O
Jetzt	O
hatte	O
ich	O
ein	O
Trauerspiel	O
in	O
Versen	O
(	O
einaktig	O
)	O
im	O
Brouillon	O
fertig	O
:	O
ich	O
kann	O
mich	O
aber	O
nicht	O
mehr	O
mit	O
ihm	O
befreunden	O
,	O
seitdem	O
es	O
eine	O
definitive	O
Form	O
hat	O
.	O
So	O
will	O
ich	O
s	O
entweder	O
um	O
zweier	O
sehr	O
heroischer	O
Scenen	O
willen	O
umschaffen	O
oder	O
paar	O
Jahre	O
lang	O
Schreibtischstaub	O
schlucken	O
lassen	O
.	O
Vielleicht	O
kriegts	O
dadurch	O
neue	O
Kraft	O
.	O
Grüßen	O
Sie	O
mir	O
recht	O
herzlich	O
alles	O
was	O
Ihnen	O
lieb	O
ist	O
in	O
Ihrer	O
kleinen	O
Welt	O
,	O
verzeihen	O
Sie	O
mir	O
meine	O
Einmischung	O
in	O
Ihre	O
Verlegeraffairen	O
,	O
und	O
,	O
bitte	O
,	O
vergessen	O
Sie	O
nicht	O
,	O
daß	O
ein	O
Brief	O
von	O
Ihnen	O
mir	O
immer	O
eine	O
frohe	O
Stunde	O
bereitet	O
.	O
Ihr	O
herzlichst	O
und	O
getreulichst	O
ergebener	O
Stefan	Mann
Zweig	Mann
An	O
Hermann	Mann
Hesse	Mann
5	O
,	O
rue	O
Victor	Mann
Massé	Mann
,	O
Paris	O
21	O
.	O
Nov.	O
1904	O
Lieber	O
Herr	O
Hesse	Mann
,	O
Das	O
»	O
Litterarische	O
Echo	O
«	O
,	O
in	O
dem	O
ich	O
Ihre	O
lieben	O
Worte	O
lese	O
,	O
erinnert	O
mich	O
daran	O
,	O
daß	O
ich	O
Ihnen	O
mit	O
meinem	O
herzlichsten	O
Dank	O
zugleich	O
auch	O
einen	O
Brief	O
schulde	O
.	O
Nun	O
kennen	O
Sie	O
ja	O
selbst	O
Paris	O
–	O
wenn	O
Sie	O
es	O
auch	O
nicht	O
lieben	O
,	O
wissen	O
Sie	O
doch	O
,	O
wie	O
sehr	O
es	O
einen	O
von	O
allen	O
Seiten	O
gefangennimmt	O
.	O
Ich	O
habe	O
eine	O
sehr	O
hübsche	O
Wohnung	O
gefunden	O
,	O
die	O
in	O
einen	O
Garten	O
hineinzielt	O
und	O
so	O
still	O
ist	O
,	O
als	O
läge	O
sie	O
,	O
von	O
endlosen	O
Wiesen	O
umzirkt	O
,	O
mitten	O
im	O
Lande	O
.	O
Das	O
macht	O
mich	O
nun	O
sehr	O
froh	O
,	O
daß	O
ich	O
des	O
öfteren	O
still	O
bei	O
mir	O
sein	O
kann	O
und	O
mich	O
nach	O
meiner	O
Art	O
vergnügen	O
:	O
Bekannte	O
habe	O
ich	O
hier	O
,	O
wenn	O
ich	O
sie	O
will	O
,	O
und	O
das	O
ist	O
mir	O
lieb	O
.	O
Holzamer	Mann
,	O
den	O
ich	O
schon	O
lange	O
kenne	O
,	O
habe	O
ich	O
sehr	O
gern	O
;	O
ein	O
paar	O
Wiener	O
,	O
ein	O
paar	O
junge	O
Franzosen	O
kenne	O
ich	O
,	O
und	O
wenn	O
Verhaeren	Mann
kommt	O
,	O
so	O
habe	O
ich	O
