AM	O
Die	O
Seele	O
.	O
Auf	O
einer	O
Gletscherspitze	O
sitzt	O
ein	O
nacktes	O
*	O
*	O
die	O
Klam̅ern	O
bedeuten	O
Kleider	O
.	O
„	O
Besser	O
ist	O
Besser	O
:	O
‟	O
Kalter	O
Gletscher	O
&	O
—	O
offene	O
Postkarte	O
.	O
Weib	Frau
,	O
singend	O
im	O
Mondenschein	O
.	O
Klopft	O
Straßensteine	O
.	O
„	O
O	O
wie	O
ist	O
die	O
Seele	O
süß	O
!	O
‟	O
Also	O
hört	O
ich	O
Einen	O
flüstern	O
,	O
der	O
da	O
lag	O
im	O
düstern	O
Schlangenverlies	O
.	O
Darum	O
ist	O
die	O
Seele	O
unverderblich	O
,	O
unsterblich	O
.	O
HG	O
!	O
G	O
!	O
G	O
!	O
Der	O
Tiefsinn	O
.	O
Parodie	O
auf	O
Mombert	Mann
.	O
Auf	O
einer	O
Pappelspitze	O
sitzt	O
ein	O
Mann	Mann
in	O
Unterhosen	O
,	O
pflückt	O
Rosen	O
und	O
knurrt	O
die	O
Sonne	O
an	O
.	O
„	O
O	O
wie	O
ist	O
der	O
Tiefsinn	O
hoch	O
!	O
‟	O
Also	O
hört	O
	O
ich	O
Etwas	O
munkeln	O
,	O
das	O
da	O
saß	O
im	O
dunkeln	O
Mauseloch	O
.	O
Darum	O
ist	O
der	O
Tiefsinn	O
so	O
unendlich	O
unverständlich	O
.	O
ungleiche	O
Geschwister	Genderneutral
.	O
Schlauheit	O
berechnet	O
das	O
Schlechte	O
,	O
Klugheit	O
das	O
Rechte	O
,	O
Weisheit	O
di	O
Mächte	O
.	O
Schlauheit	O
fristet	O
sich	O
hin	O
,	O
Klugheit	O
bringt	O
Gewinn	O
,	O
Weisheit	O
schafft	O
schenkt	O
dem	O
Leben	O
Sinn	O
.	O
„	O
Man	O
soll	O
aufhören	O
,	O
sich	O
essen	O
zu	O
lassen	O
,	O
wenn	O
man	O
am	O
besten	O
schmeckt	O
:	O
Das	O
wissen	O
die	O
,	O
die	O
lange	O
geliebt	O
sein	O
wollen	O
‟	O
—	O
—	O
Also	O
morgen	O
Mittwoch	O
Abend	O
6	O
Uhr	O
kom̅	O
	O
ich	O
zu	O
Dir	O
herauf	O
.	O
Du	O
mußt	O
mir	O
vorlesen	O
,	O
mache	O
dich	O
drauf	O
gefaßt	O
!	O
Fine	O
—	O
una	O
anima	O
.	O
Mein	O
Richard	Mann
Dehmel	Mann
!	O
Bis	O
Du	O
mir	O
wieder	O
lächelst	O
:	O
bis	O
ich	O
wieder	O
bei	O
Dir	O
sitzen	O
darf	O
,	O
und	O
Du	O
mir	O
erzählst	O
vom	O
Monterosa	O
und	O
von	O
der	O
Musik	O
des	O
Montblank	O
—	O
:	O
Hier	O
ein	O
paar	O
nun	O
schon	O
lange	O
vertrocknete	O
Blüten	O
aus	O
meinen	O
hohen	O
Fahrten	O
(	O
aus	O
seliger	O
Früh	O
-	O
Zeit	O
:	O
Matterhorn	O
-	O
&	O
Weißhorn	O
-	O
Gebiet	O
)	O
Dein	O
Sphärenharfner	Mann
Alfred	Mann
Mombert	Mann
Deutsche	O
Reichspost	O
Postkarte	O
An	O
Alfred	Mann
Mombert	Mann
.	O
in	O
Weinheim	O
/	O
Baden	O
.	O
Wohnung	O
(	O
Straße	O
und	O
Hausnummer	O
)	O
Pfälzer	O
Hof	O
.	O
Die	O
Malaria	O
ist	O
im	O
Rückzug	O
.	O
Wir	O
sind	O
spätestens	O
7ten	O
Juli	O
in	O
Dresden	O
(	O
Hȏtel	O
Bellevue	O
)	O
wahrscheinlich	O
schon	O
am	O
6ten	O
.	O
Schreib	O
mir	O
,	O
wann	O
und	O
mit	O
welchem	O
Zuge	O
Du	O
ankommst	O
,	O
damit	O
wir	O
Dich	O
vom	O
Bahnhof	O
abholen	O
können	O
.	O
R	O
.	O
An	O
Alfred	Mann
Mombert	Mann
.	O
in	O
Weinheim	O
in	O
Baden	O
.	O
Wohnung	O
(	O
Straße	O
und	O
Hausnummer	O
)	O
Pfälzer	O
Hof	O
.	O
[	O
Anfang	O
der	O
Dichtung	O
]	O
Chor	O
der	O
Greise	O
:	O
Wenn	O
der	O
Mensch	Genderneutral
,	O
der	O
dem	O
Schicksal	O
gewachsen	O
ist	O
,	O
sein	O
zerfurchtes	O
Gesicht	O
vor	O
der	O
Allmacht	O
der	O
Menschlichkeit	O
beugt	O
,	O
nur	O
noch	O
vor	O
der	O
Menschheit	O
:	O
dann	O
wird	O
seine	O
Seele	O
wie	O
ein	O
Kind	Genderneutral
,	O
das	O
im	O
Dunkeln	O
mit	O
geschlossenen	O
Augen	O
an	O
die	O
Märchen	O
der	O
Mutter	Frau
denkt	O
.	O
Alle	O
Sterne	O
werden	O
dann	O
sein	O
Spielzeug	O
;	O
durch	O
das	O
wilde	O
Feuerwerk	O
der	O
Welt	O
kreist	O
er	O
furchtlos	O
mit	O
den	O
unsichtbaren	O
mütterlichen	O
Flügeln	O
,	O
sieht	O
er	O
innig	O
und	O
verwundert	O
zu	O
,	O
wie	O
das	O
Leben	O
aus	O
der	O
Werkstatt	O
des	O
Todes	O
sprüht	O
.	O
Denn	O
nicht	O
über	O
sich	O
,	O
denn	O
nicht	O
außer	O
sich	O
,	O
nur	O
noch	O
in	O
sich	O
sucht	O
die	O
Allmacht	O
der	O
Mensch	Genderneutral
,	O
der	O
dem	O
Schicksal	O
gewachsen	O
ist	O
.	O
[	O
Dann	O
singen	O
nach	O
einander	O
und	O
mit	O
einander	O
:	O
eine	O
Jungfrau	Frau
—	O
Chor	Genderneutral
der	O
Väter	Mann
—	O
